Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
269,,9600,1Fam,5,5,1,0,3,1936,1218,2,GasA,Y,2473,0,2008,124881.588740989
270,82,9206,1Fam,8,5,2,0,8,1980,1156,2,GasA,Y,1456,0,2006,218195.728877131
271,60,28698,Twnhs,6,5,2,1,10,2001,825,3,GasW,Y,1535,0,2007,158677.031838288
272,115,18450,1Fam,4,5,1,1,4,1937,864,3,GasA,Y,1236,0,2009,146112.96267042
273,60,21695,Duplex,3,6,2,0,8,1966,3138,3,GasA,Y,1505,0,2008,232685.50205018
274,83,14859,1Fam,5,5,1,1,8,1955,880,3,GasA,Y,1392,0,2006,139002.113052341
275,80,12456,1Fam,6,5,2,0,8,1976,1257,3,GasA,Y,1077,0,2010,205336.556676799
276,70,45600,TwnhsE,6,6,1,0,5,2004,720,2,GasA,Y,768,0,2007,167104.940236315
277,24,3675,1Fam,6,5,2,0,8,1977,720,3,GasA,Y,1486,0,2008,137219.13157515
278,87,16492,1Fam,5,5,2,2,3,1961,702,3,GasA,Y,1167,0,2009,130768.070944362
279,51,14803,1Fam,5,5,3,1,8,1964,1175,4,GasA,Y,1396,0,2007,178462.057012006
280,51,5790,1Fam,5,5,1,0,5,1962,1428,3,GasA,Y,1539,0,2007,143657.667398988
281,50,6402,1Fam,5,5,1,1,6,1958,1734,2,GasA,Y,912,0,2009,158315.351868635
282,60,9100,1Fam,6,5,1,1,8,2004,1054,3,GasA,N,2121,0,2006,165823.200982989
283,90,7800,1Fam,8,3,1,0,5,1945,744,4,GasA,Y,840,0,2010,186680.915633896
284,,15138,TwnhsE,8,5,2,0,9,1977,528,3,GasA,Y,1656,0,2010,227197.90658
285,,1680,1Fam,8,5,1,1,8,2004,600,3,GasA,Y,2448,0,2010,182259.167550993
286,74,16635,1Fam,6,5,2,1,7,1967,1626,3,GasA,Y,854,0,2010,197664.124373957
287,,6120,1Fam,6,5,1,1,9,1988,728,4,GasA,Y,1134,0,2006,136914.672952773
288,21,10800,1Fam,5,5,2,0,7,1959,741,3,GasA,Y,875,0,2006,159162.602933992
289,60,12984,1Fam,4,5,2,1,6,1969,872,3,GasA,Y,1629,0,2008,129375.985573415
290,80,9142,1Fam,6,5,1,1,6,1925,608,3,GasA,Y,1324,0,2007,135843.806012789
291,52,5000,Duplex,5,6,2,0,10,2007,918,3,GasA,Y,1080,0,2009,128312.147164684
292,85,5000,1Fam,8,5,2,1,7,2006,1134,3,GasA,Y,1456,0,2009,238718.129282792
293,75,10769,1Fam,7,5,2,1,7,1939,793,2,GasA,Y,3395,0,2009,193355.355467172
294,,9206,1Fam,7,9,1,0,7,2009,972,2,GasA,Y,2270,0,2006,162120.453789188
295,55,8461,1Fam,6,5,2,0,7,1950,1117,2,Wall,Y,1721,0,2009,154509.579624965
296,120,8366,1Fam,6,5,2,0,6,1948,1484,3,GasA,Y,1214,0,2008,158029.047052801
297,50,12552,1Fam,5,6,2,0,4,1915,1372,3,GasA,Y,754,0,2010,197616.657013691
298,52,7922,Duplex,5,5,2,0,9,1995,1316,2,GasA,Y,988,0,2008,174108.140565782
299,50,5306,1Fam,6,7,1,1,6,1972,740,3,GasA,Y,1635,0,2006,162109.6614879
300,30,2887,1Fam,5,5,1,1,6,1972,684,4,GasA,N,1855,0,2006,140373.645738602
301,85,9430,1Fam,6,5,1,0,9,1950,864,3,GasA,Y,1728,0,2010,171054.98442848
302,59,12384,1Fam,4,7,2,0,5,2003,1196,3,GasA,Y,1350,0,2007,138597.452012591
303,70,6240,1Fam,5,8,1,1,12,1936,969,2,GasA,Y,1872,0,2008,151019.448577561
304,108,9765,1Fam,6,7,1,1,5,2006,960,3,GasA,Y,2028,0,2006,168188.758600327
305,91,8197,1Fam,6,5,2,1,6,1992,0,3,GasA,Y,1473,0,2006,154010.082272446
306,,13837,1Fam,6,8,2,0,4,2003,483,3,GasA,Y,3228,0,2010,182643.025093272
307,70,11841,1Fam,5,5,2,0,5,1950,918,3,GasA,Y,1316,0,2008,128804.290505638
308,60,8730,1Fam,8,5,2,0,7,1989,1367,3,GasA,N,1935,0,2007,241085.351015656
309,60,13693,1Fam,6,8,2,0,7,1953,1090,3,GasA,Y,1389,0,2010,171918.11249702
310,60,7851,1Fam,6,5,2,0,5,1914,1164,3,GasA,Y,1536,0,2006,120909.525100764
311,80,8125,1Fam,3,6,1,0,7,1985,1150,3,GasA,Y,1555,0,2007,136216.282293669
312,99,6792,1Fam,5,5,2,1,6,1994,1063,4,GasA,Y,1510,0,2008,161517.854645903
313,48,9600,1Fam,5,6,1,0,9,2004,1713,4,GasA,Y,1229,0,2008,203038.283624073
314,75,9600,1Fam,7,5,2,0,3,1958,770,2,GasA,Y,1235,0,2008,161592.257685345
315,105,7820,1Fam,8,6,1,1,5,2008,845,2,GasA,Y,3395,0,2009,196556.188686795
316,52,8544,1Fam,5,6,2,1,7,2009,804,4,GasA,Y,1716,0,2009,160850.586910585
317,64,11425,1Fam,7,6,3,0,7,1954,804,4,GasA,Y,1582,0,2007,229353.786970472
318,,9400,1Fam,7,5,2,0,7,2003,963,2,GasA,Y,848,0,2009,237589.174550615
319,,6120,1Fam,5,6,2,0,5,1918,689,2,GasA,Y,773,0,2007,102271.002867653
320,60,11625,1Fam,6,2,2,0,6,2003,798,3,GasA,Y,1142,0,2009,149578.30251888
321,64,6897,Duplex,5,5,1,0,6,1931,360,3,GasA,Y,2200,0,2006,93702.6522391697
322,50,7795,1Fam,6,5,2,0,4,1949,848,4,GasA,N,1040,0,2008,114090.841462
323,55,12984,1Fam,6,4,2,1,7,2005,958,3,GasA,Y,1960,0,2006,201780.090542678
324,52,10921,1Fam,5,5,3,0,6,2004,540,3,GasA,N,1795,0,2010,142428.006871957
325,60,5586,TwnhsE,5,5,2,0,7,1916,1249,3,GasA,Y,1944,0,2009,88941.7798231772
326,50,5586,1Fam,7,5,3,0,7,2004,960,4,GasA,Y,1797,0,2009,188995.825495386
327,,7931,1Fam,6,5,1,1,7,2004,806,3,GasA,Y,988,0,2007,143619.183154469
328,,11214,1Fam,5,5,2,0,11,1924,728,3,GasA,Y,3395,0,2008,149227.888251972
329,,10500,1Fam,4,7,2,1,9,1988,0,3,GasA,Y,864,0,2009,94297.2227488429
330,,12011,1Fam,6,5,1,0,7,2006,1437,2,GasA,Y,1660,0,2008,172820.735975986
331,,15431,1Fam,7,5,1,0,6,1994,1478,3,GasA,Y,1761,0,2010,243910.795142466
332,,13284,TwnhsE,6,4,2,0,5,2004,923,2,GasA,Y,1644,0,2007,155455.587804657
333,60,9196,1Fam,8,5,2,0,8,1959,1235,3,GasA,Y,2002,0,2008,277026.99408433
334,60,7259,1Fam,4,5,2,1,6,2005,648,2,GasA,N,1839,0,2007,142853.322424184
335,100,7314,1Fam,5,5,2,1,6,1990,630,2,GasA,N,2094,0,2008,107329.659372228
336,60,7060,1Fam,6,5,2,0,5,1954,1614,3,GasA,Y,848,0,2009,178928.012571327
337,70,1890,1Fam,5,6,2,0,6,1946,1228,3,GasA,Y,1252,0,2009,121485.609157267
338,50,7259,1Fam,8,5,2,1,8,1925,988,2,GasA,Y,2291,0,2007,235248.02731425
339,24,12615,1Fam,9,5,2,0,5,1999,1158,3,GasA,Y,1456,0,2006,231495.766781053
340,78,16059,1Fam,6,5,2,1,5,2006,0,3,GasA,Y,630,0,2007,156658.822694313
341,93,5062,1Fam,5,5,1,0,4,1960,1004,4,GasA,Y,1661,0,2009,147406.167937835
342,77,2448,1Fam,7,5,1,1,7,2008,1040,3,GasA,Y,1567,0,2010,259496.139936725
343,91,11888,1Fam,7,9,1,0,9,2003,970,3,GasA,Y,1717,0,2007,196052.790961573
344,75,6911,1Fam,7,7,2,0,8,1970,912,4,GasA,Y,1501,0,2008,215182.60296654
345,,7851,1Fam,3,5,2,0,5,1974,1414,2,GasA,Y,1713,0,2007,143925.59115618
346,,2572,1Fam,7,5,2,0,6,1993,1490,3,GasA,Y,914,0,2008,191013.402062823
347,85,10000,1Fam,5,6,2,0,5,1918,1088,2,GasA,Y,960,0,2008,143232.436733859
348,,10175,1Fam,7,7,2,0,5,1948,912,2,GasA,Y,827,0,2007,133797.278128614
349,65,8125,1Fam,7,8,2,1,7,2003,1063,3,GasA,Y,1625,0,2009,235371.264500993
350,65,8795,1Fam,6,5,2,1,6,2005,950,2,GasA,Y,1196,0,2009,164349.195907642
351,60,9600,1Fam,6,6,1,0,8,1977,1026,2,GasA,Y,1053,0,2006,127618.214733762
352,76,11250,1Fam,5,5,1,0,7,1960,1337,4,GasA,Y,1517,0,2009,135904.556177783
353,50,11000,1Fam,6,5,2,0,5,1946,551,2,GasA,Y,1306,0,2008,145537.558950664
354,95,10364,1Fam,8,5,2,0,7,1972,728,2,GasA,Y,1826,0,2009,172200.193438364
355,60,10300,1Fam,3,5,1,1,6,1976,1266,2,GasA,Y,1646,0,2007,133351.18670565
356,74,7875,1Fam,4,5,2,0,11,1940,807,2,GasA,Y,864,0,2009,99852.0964770462
357,75,10500,1Fam,5,5,2,1,5,1946,990,3,GasA,Y,1620,0,2008,132759.49892669
358,70,16033,1Fam,7,5,2,1,6,1998,972,4,GasA,Y,1640,0,2009,183526.880040826
359,90,2448,1Fam,7,5,2,0,6,1958,1856,3,GasA,Y,1635,0,2007,159975.310367409
360,51,14850,1Fam,6,8,1,1,7,1994,1176,2,GasA,Y,1992,0,2010,146867.251730617
361,81,12438,1Fam,6,6,2,0,12,1996,1502,2,GasA,Y,1092,0,2007,279258.569904903
362,84,14850,1Fam,6,5,1,0,6,1969,876,2,GasA,Y,1573,0,2006,133224.863899962
363,67,11924,1Fam,5,5,2,1,6,1965,684,2,GasA,Y,1131,0,2009,111062.225179508
364,65,9200,1Fam,7,6,1,0,8,1961,1134,3,GasA,Y,1252,0,2006,197293.530129673
365,70,7018,1Fam,5,7,2,0,7,1941,1028,3,GasA,Y,1550,0,2009,132609.364324405
366,59,4282,Duplex,5,5,2,1,6,1959,1095,3,GasA,Y,1739,0,2009,174533.261428911
367,80,13891,1Fam,8,5,1,1,3,1948,780,3,GasA,Y,1869,0,2010,174609.200214646
368,91,5900,1Fam,5,5,1,0,5,2005,795,2,GasA,Y,869,0,2009,131417.263083918
369,62,8248,1Fam,5,5,2,1,5,1976,866,3,GasA,Y,1252,0,2007,113372.885280426
370,21,11645,1Fam,5,5,2,0,5,1958,1410,2,GasA,Y,1120,0,2006,122519.793718825
371,56,1491,Duplex,8,6,2,1,6,2003,0,3,GasA,Y,923,0,2009,199105.500178125
372,114,15576,1Fam,7,5,2,0,5,2004,1252,3,GasA,Y,951,0,2008,211045.860529528
373,72,8450,1Fam,6,5,2,0,6,1949,1629,4,GasA,Y,1340,0,2008,160280.545646809
374,73,7588,1Fam,6,5,1,1,5,1994,1410,4,GasA,Y,1378,0,2008,192110.471640216
375,85,8004,1Fam,4,5,2,1,4,1967,1484,3,GasA,Y,1148,0,2006,136676.705411462
376,60,4923,1Fam,4,5,1,1,7,1922,964,3,GasA,Y,1072,0,2009,140560.451853054
377,67,11988,1Fam,5,5,2,0,7,1995,1080,2,GasA,N,1048,0,2007,180578.724985657
378,50,13472,1Fam,4,5,1,1,6,1975,1121,1,GasA,Y,2127,0,2006,144276.12486062
379,,1300,2fmCon,5,5,2,1,6,1918,910,3,GasA,Y,1479,0,2007,107248.698448196
380,68,12456,1Fam,5,7,1,1,7,1984,1040,3,GasA,Y,1682,0,2006,146078.479446913
381,85,10000,1Fam,5,5,1,1,7,2009,1638,3,GasA,Y,1855,0,2006,203050.609580044
382,72,6240,1Fam,9,7,3,0,6,2004,992,3,GasA,Y,882,0,2008,254535.762876902
383,94,2001,TwnhsE,5,5,2,0,7,1998,672,2,GasA,Y,1567,0,2007,123540.191010115
384,67,8521,1Fam,5,7,1,1,6,1993,1008,4,GasA,Y,1478,0,2009,161415.182357382
385,24,7332,Twnhs,10,6,1,1,7,1919,1026,3,GasA,Y,1236,0,2010,290480.133455958
386,86,13006,1Fam,7,5,1,0,6,1993,1842,3,GasA,Y,912,0,2008,236554.555604501
387,60,8012,2fmCon,5,5,1,0,11,1966,744,3,GasA,Y,1717,0,2009,146965.040944361
388,72,8471,Twnhs,5,6,1,1,8,1955,1058,2,GasA,Y,864,0,2007,120666.11496086
389,75,10083,1Fam,5,6,2,0,8,2009,1626,3,GasA,Y,1640,0,2010,207764.393460501
390,70,7711,1Fam,4,5,2,0,10,1928,802,2,GasA,Y,1905,0,2007,121255.693180905
391,52,9084,1Fam,5,6,1,1,6,1988,1040,3,GasA,Y,813,0,2006,142051.257966403
392,24,12692,1Fam,8,7,2,1,6,2002,710,4,GasA,Y,1336,0,2010,224007.953208061
393,,9571,1Fam,5,7,1,1,8,1982,1248,3,GasA,Y,1392,0,2007,189530.797106467
394,92,6000,1Fam,6,5,2,0,8,1949,723,3,GasA,Y,1004,0,2008,137776.42832373
395,,14762,Twnhs,8,8,2,0,7,1940,1199,2,GasA,Y,1792,0,2009,259215.119155522
396,60,10625,1Fam,5,5,1,0,5,2006,901,3,GasA,Y,1224,0,2009,126703.778102879
397,75,13560,1Fam,5,5,1,0,5,1978,1560,2,GasA,Y,864,0,2006,158699.712661325
398,84,12493,1Fam,5,5,2,0,5,2000,1686,3,GasA,Y,3493,0,2008,201643.401386463
399,94,10793,1Fam,6,6,2,1,5,1956,1462,1,GasA,Y,1484,0,2007,190911.713535652
400,87,11207,1Fam,5,5,2,0,10,1892,928,3,GasA,Y,2080,0,2010,99558.3559945984
401,60,10000,1Fam,7,4,1,0,6,1997,844,3,GasA,N,1719,0,2010,157153.346597187
402,85,7207,1Fam,6,3,1,1,5,1966,1040,3,GasA,Y,630,0,2006,76792.6355149714
403,67,9672,1Fam,8,5,3,0,7,1983,764,2,GasA,Y,987,0,2009,244998.589429963
404,85,11900,TwnhsE,5,5,2,0,4,2004,0,3,GasA,Y,1306,0,2010,94624.5139025587
405,50,4500,1Fam,6,5,1,0,5,1953,795,4,GasA,Y,1200,0,2008,133570.599655923
406,,8199,TwnhsE,5,6,1,1,7,2003,980,3,GasA,Y,2374,0,2007,179179.001465991
407,85,9991,TwnhsE,4,8,1,1,8,1998,796,3,GasA,Y,968,0,2009,144116.118449628
408,80,11248,1Fam,4,5,1,0,6,2007,864,2,GasA,Y,1242,0,2008,140313.611721005
409,,45600,1Fam,6,5,2,0,7,1998,105,2,GasA,Y,3493,0,2006,197023.2339492
410,,13350,1Fam,5,5,2,1,8,1958,1454,3,GasA,N,848,0,2007,181028.894499591
411,79,13869,1Fam,6,7,2,1,4,1997,1158,3,GasA,Y,1978,0,2008,230231.007992695
412,50,6204,1Fam,6,3,2,0,7,1948,876,4,GasA,N,1564,0,2006,139764.806287492
413,78,15660,1Fam,7,5,1,0,5,2007,892,3,GasA,Y,1788,0,2008,175668.259462442
414,64,10778,1Fam,5,5,2,0,6,1918,1792,3,GasA,Y,1960,0,2008,159384.755851706
415,60,7930,1Fam,6,8,1,1,7,2005,1264,3,GasA,Y,1720,0,2008,172959.115790107
416,67,9920,Duplex,5,6,1,1,5,1984,1360,1,GasA,Y,1682,0,2007,157105.857008181
417,84,40094,1Fam,4,6,2,1,5,2007,1478,4,GasA,Y,1112,0,2006,187059.33211075
418,89,6240,1Fam,5,5,2,0,5,1983,894,3,GasA,Y,1484,0,2006,147074.686691697
419,83,2665,1Fam,6,7,2,1,6,2007,780,3,GasA,N,1768,0,2008,202927.497175002
420,60,7446,1Fam,7,5,1,1,7,1966,596,3,GasA,Y,923,0,2009,173788.855782833
421,60,8640,1Fam,6,5,2,0,8,1923,1419,4,GasA,N,1236,0,2008,158028.659564646
422,,4058,TwnhsE,6,6,1,0,7,2007,915,2,GasA,Y,1535,0,2006,175598.753160647
423,,13400,1Fam,5,5,1,0,8,2005,1080,3,GasA,Y,923,0,2009,172711.549123154
424,,53227,1Fam,7,6,1,1,8,1982,1237,3,GasA,Y,928,0,2008,291895.390414168
425,,3880,1Fam,7,6,2,1,5,1910,864,2,GasA,Y,1620,0,2009,145757.352042511
426,68,12919,1Fam,9,5,2,0,6,2002,0,3,GasA,Y,720,0,2006,247829.874153748
427,72,13518,Duplex,6,5,2,0,4,2009,588,3,GasA,Y,1277,0,2006,162328.837172375
428,100,10140,1Fam,7,5,2,0,6,2004,793,4,GasA,Y,1032,0,2010,208170.389535939
429,24,7590,1Fam,6,5,1,0,7,1976,1063,3,GasA,Y,864,0,2006,147702.680024633
430,30,8521,1Fam,7,7,1,1,6,1977,789,3,GasA,Y,1252,0,2009,171661.385543592
431,52,11216,Duplex,7,7,2,0,6,2003,1299,3,GasA,Y,2715,0,2006,210933.226127833
432,57,4712,1Fam,5,6,1,1,8,1952,1203,4,GasA,Y,1097,0,2007,168426.628345814
433,95,10656,1Fam,5,5,2,1,6,1954,1358,4,GasW,Y,1869,0,2006,149286.788614478
434,,31770,1Fam,5,7,1,0,8,1957,832,6,GasA,Y,2082,0,2008,166550.152336855
435,80,6420,1Fam,8,5,1,1,7,1956,1116,3,GasA,Y,1707,0,2007,191966.81283982
436,50,7332,1Fam,8,5,2,0,6,2006,817,2,GasA,Y,1680,0,2006,235614.455394546
437,64,14859,1Fam,7,5,2,0,7,1991,811,2,GasA,Y,1032,0,2009,208357.451361047
438,100,12984,1Fam,8,4,2,0,6,1994,731,4,GasA,Y,2200,0,2007,208517.943852496
439,72,9416,1Fam,6,5,1,0,6,1963,1500,1,GasA,Y,1358,0,2008,167832.559613072
440,60,9571,1Fam,6,5,2,0,12,1965,1293,2,GasA,Y,1539,0,2009,185619.200873793
441,60,9636,1Fam,5,5,2,1,5,1976,1158,3,GasA,Y,1482,0,2010,180933.577274629
442,,7892,1Fam,10,5,1,0,6,1976,440,4,GasA,Y,1850,0,2008,212074.25085252
443,79,16647,1Fam,5,5,1,0,6,1997,1413,3,GasA,Y,1080,0,2009,174774.887889919
444,75,9022,1Fam,5,5,1,1,6,2003,864,3,GasA,Y,988,0,2008,162178.940072989
445,50,15593,1Fam,5,5,2,1,7,1968,846,2,GasA,Y,1595,0,2006,120307.310909108
446,60,3230,1Fam,7,6,1,0,5,1988,1486,4,GasA,Y,2640,0,2006,206884.064338204
447,96,11645,1Fam,4,5,1,0,10,2005,916,3,GasA,N,1121,0,2009,161388.833285005
448,47,5306,1Fam,5,5,2,0,6,1963,684,0,GasA,Y,1152,0,2006,147769.500562998
449,24,1920,1Fam,6,5,1,1,7,1937,611,2,GasA,Y,864,648,2007,66909.0882720024
450,67,10655,1Fam,7,7,2,0,12,1957,1440,3,GasA,Y,1102,0,2009,253067.662405627
451,98,8536,1Fam,6,6,1,1,6,1970,721,2,GasA,Y,792,0,2009,133296.933910442
452,60,13682,1Fam,6,6,1,0,7,1954,1258,4,GasA,Y,1429,0,2006,123073.650903349
453,,8978,1Fam,6,6,1,0,7,1892,864,2,GasA,Y,2296,0,2010,129152.674724995
454,70,8125,1Fam,8,6,1,1,6,1957,1337,3,GasA,Y,1728,0,2009,227976.005471532
455,79,8400,1Fam,8,5,2,0,8,1978,1158,3,GasA,Y,2978,0,2008,231957.208820655
456,21,9101,1Fam,5,5,2,0,4,1967,853,3,GasA,Y,2417,0,2009,76346.0070551303
457,70,9000,1Fam,6,5,2,0,6,1922,798,4,GasA,Y,2183,0,2007,132453.894329881
458,76,7758,1Fam,5,5,1,1,6,1976,651,2,GasA,Y,1164,0,2010,140139.760382368
459,80,5310,1Fam,7,6,2,0,6,1910,832,2,GasA,Y,1411,0,2007,145447.914716625
460,80,4426,1Fam,9,5,1,0,8,2009,907,3,GasA,Y,1511,0,2008,269834.386991578
461,80,13758,TwnhsE,4,8,1,1,11,2006,1029,3,GasA,Y,900,0,2006,170584.786236829
462,41,8163,TwnhsE,7,5,2,1,5,1993,1064,3,GasA,Y,1800,0,2008,178035.061989265
463,24,11404,1Fam,6,6,1,1,4,1915,728,1,GasA,Y,2262,0,2007,158973.630773078
464,24,11275,TwnhsE,5,5,0,1,5,1970,1488,3,GasA,Y,965,0,2010,153084.93556666
465,,11457,2fmCon,6,7,2,0,8,1972,728,8,GasA,Y,1002,0,2009,167392.601970731
466,60,9022,1Fam,3,5,2,1,7,2005,864,4,GasA,Y,2062,0,2007,139184.929654823
467,,2117,1Fam,5,5,1,0,8,1962,998,2,GasA,Y,907,0,2007,98974.244146589
468,100,6402,1Fam,8,6,2,1,6,1976,996,3,GasA,N,1795,0,2010,191969.185183571
469,75,6768,1Fam,7,5,1,0,8,2003,1208,2,GasA,Y,1442,0,2009,183077.935878508
470,,10650,1Fam,4,5,2,0,5,2003,938,3,GasA,Y,2452,0,2007,130185.603903146
471,60,7259,1Fam,9,6,2,0,4,1954,716,2,GasA,Y,1635,0,2009,225695.913356724
472,70,6240,1Fam,5,4,2,0,7,1954,896,3,GasA,Y,1348,0,2006,126906.778452061
473,,14364,1Fam,9,7,2,0,7,1915,849,2,GasA,Y,1776,0,2008,236493.894198011
474,110,13837,1Fam,6,5,1,0,6,1959,1196,3,GasA,Y,1958,0,2009,161298.410047704
475,,7851,1Fam,7,4,1,0,6,1982,978,3,GasA,N,864,0,2007,146704.116100918
476,80,10530,1Fam,5,5,2,0,7,1970,965,3,GasA,Y,1684,0,2006,172930.566173436
477,65,11988,1Fam,8,7,2,1,7,1904,894,3,GasA,Y,1216,0,2007,224788.339269833
478,60,10900,1Fam,8,5,2,1,12,1922,1722,2,GasA,Y,1337,0,2006,371496.002981026
479,60,11851,1Fam,6,6,1,1,6,1950,846,3,GasA,Y,1489,0,2007,123329.609756463
480,,8244,1Fam,7,5,1,0,6,2006,1117,3,GasA,Y,1924,0,2008,142555.031087915
481,67,4426,1Fam,7,6,2,1,7,1999,672,2,GasA,N,1550,0,2008,154848.603164853
482,60,9018,TwnhsE,4,5,2,1,7,1965,1533,3,GasA,Y,1566,0,2007,129012.20041679
483,60,2280,1Fam,6,6,2,0,7,2007,440,3,GasA,Y,1386,0,2009,142825.097264328
484,52,4388,TwnhsE,5,6,1,1,6,1997,1258,3,GasA,N,2031,0,2010,169619.0852677
485,,10206,TwnhsE,8,2,2,0,5,2008,1004,3,GasA,Y,1632,0,2006,202209.540122613
486,76,14850,1Fam,7,7,2,0,8,1955,1225,4,GasA,Y,1431,0,2008,272744.361411612
487,66,11194,1Fam,4,5,1,1,4,1971,1024,4,GasA,Y,1698,0,2010,146103.916360241
488,60,8366,Duplex,6,5,1,0,9,1924,1040,3,GasA,Y,1506,0,2006,106161.910637262
489,49,9531,1Fam,6,4,1,1,6,2006,880,4,GasA,Y,784,0,2006,116511.29490551
490,,1680,1Fam,7,5,1,1,7,2005,1593,3,GasA,Y,816,0,2008,183068.347356388
491,,9945,1Fam,5,5,2,1,4,1937,600,3,GasA,Y,1234,0,2008,54309.5650406627
492,73,7264,Twnhs,6,5,1,0,6,2005,972,6,GasW,Y,2775,0,2009,135374.951619549
493,,10530,TwnhsE,6,3,1,0,5,1924,1484,3,GasA,Y,1629,0,2009,129209.568237541
494,60,9056,1Fam,5,7,2,1,6,1935,1907,3,GasA,Y,1224,0,2006,156273.896698936
495,78,10500,1Fam,6,8,1,0,5,2006,1145,3,GasA,N,912,0,2010,168378.690027441
496,79,11988,1Fam,4,5,2,1,7,1956,1391,3,GasA,Y,1125,0,2010,151971.538126487
497,60,5820,1Fam,6,7,1,0,6,1993,1041,2,GasA,Y,925,0,2006,154352.316041504
498,102,8712,1Fam,5,6,2,1,5,2006,1302,2,GasA,Y,1199,0,2007,162087.148109846
499,44,6762,1Fam,7,6,2,0,9,1936,1248,3,GasA,Y,1288,0,2007,199721.050828787
500,,5586,1Fam,7,5,1,0,7,2002,1554,2,GasA,Y,480,0,2006,213378.751890973
501,69,13125,TwnhsE,7,6,2,0,7,2002,840,3,GasA,Y,1391,0,2008,175942.687430283
502,80,8400,1Fam,5,6,2,0,5,1970,1026,3,GasA,N,1728,0,2006,174998.834033471
503,60,6240,1Fam,5,5,1,0,5,1934,1422,3,GasA,Y,1652,0,2010,124541.381016545
504,65,10800,1Fam,5,7,2,1,8,2003,1580,3,GasA,Y,2149,0,2008,194493.829644966
505,76,4130,1Fam,5,5,1,0,6,2006,1488,6,GasA,Y,1922,0,2009,169159.571531617
506,91,8100,1Fam,5,5,2,1,5,1912,882,3,GasA,Y,845,0,2007,135731.902882332
507,34,8760,1Fam,9,8,2,0,6,1994,1468,2,GasA,Y,1610,0,2006,327222.055555163
508,92,6040,1Fam,5,7,1,0,6,2005,689,3,GasA,Y,1456,0,2009,115025.575601553
509,60,9672,1Fam,7,6,1,1,6,1966,1026,3,GasA,Y,1959,0,2006,171405.265335881
510,63,6000,1Fam,6,6,2,1,11,2007,624,2,GasA,Y,1976,0,2008,218830.575483391
511,,8738,TwnhsE,7,5,1,0,7,2003,1428,4,GasA,Y,1511,0,2008,159675.65270151
512,83,8546,1Fam,7,8,1,1,5,1949,1604,3,GasA,Y,1040,0,2008,210461.182860216
513,100,11200,TwnhsE,9,5,2,1,7,1950,742,3,GasA,Y,1559,0,2007,227245.911596771
514,72,8791,1Fam,9,5,1,0,5,1970,742,3,GasA,Y,1558,0,2008,211090.312591031
515,67,10206,1Fam,7,5,1,1,6,2001,1533,2,GasA,Y,935,0,2009,244674.500251106
516,,9236,1Fam,6,5,1,0,5,1936,1125,3,GasW,Y,912,0,2006,130789.82759267
517,,7875,1Fam,7,5,2,1,7,1950,1188,2,GasA,Y,1234,0,2007,169858.446406416
518,78,9600,1Fam,5,5,2,1,5,2005,996,3,GasA,Y,747,0,2009,191217.884530217
519,75,16033,1Fam,6,5,1,0,6,1964,1204,2,GasA,Y,2468,0,2007,149913.30106333
520,70,9303,1Fam,8,5,2,0,9,1880,1372,3,GasA,Y,1216,0,2008,223355.226770993
521,55,8640,1Fam,7,5,2,0,6,2001,799,3,GasA,Y,1381,0,2006,193677.900532949
522,66,7819,1Fam,6,5,1,0,4,2005,740,2,GasA,Y,2084,0,2006,144429.318727183
523,,8640,TwnhsE,8,5,2,1,5,2006,960,4,GasA,Y,2576,0,2006,225050.352633219
524,85,15602,1Fam,5,5,2,0,5,1977,1144,3,GasA,N,1060,0,2007,164249.444288323
525,47,10800,1Fam,6,7,2,0,7,2007,1125,2,GasA,Y,1904,0,2009,213931.490912973
526,70,28698,1Fam,7,6,2,1,5,2005,1588,3,GasA,Y,1479,0,2010,238974.094863332
527,,16492,1Fam,6,7,1,0,5,1972,816,3,GasA,Y,948,0,2007,151499.258894058
528,,8000,1Fam,5,5,2,0,9,2004,1158,3,GasA,Y,1268,0,2008,184464.454909302
529,59,8750,1Fam,7,5,1,0,9,2001,1188,2,GasA,Y,999,0,2010,204794.130051496
530,,8125,1Fam,5,5,2,1,7,1960,1200,1,GasA,Y,3112,0,2010,113869.087924301
531,,10839,1Fam,5,5,2,0,8,1924,0,4,GasA,Y,1604,0,2006,160561.291842612
532,36,1890,1Fam,5,5,2,1,6,1950,1156,2,GasA,Y,1112,0,2006,143651.666926321
533,70,7700,1Fam,5,5,1,0,10,1998,1151,3,GasA,Y,1502,0,2007,153746.172670295
534,61,8480,TwnhsE,8,5,1,1,7,2000,975,2,GasA,Y,980,0,2007,236833.811247474
535,77,15431,1Fam,7,7,2,1,10,1959,1144,3,GasA,Y,1535,0,2006,295121.678261664
536,24,10728,1Fam,6,4,2,0,7,1929,952,2,GasA,Y,1526,0,2009,122654.21232422
537,83,11029,1Fam,7,6,1,1,6,1920,1181,4,GasA,Y,630,0,2008,179570.065041454
538,60,14157,1Fam,5,6,1,0,6,2007,689,2,GasA,Y,1328,0,2007,139130.263077337
