id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_197,4.82E-08,1.76E-05,0.00717936,3.52E-14,0.849483469,8.13E-08,0.000944476,0.004862308,1.97E-10,0.137512664
sample_198,1.28E-11,8.64E-10,8.07E-05,1.57E-17,4.31E-06,2.91E-11,0.990622244,9.34E-06,4.48E-14,0.009283374
sample_199,0.062708835,0.000139651,3.19E-05,3.84E-08,0.000556469,4.18E-09,5.92E-06,0.932002712,2.35E-06,0.004552107
sample_200,2.67E-11,1.74E-09,6.74E-05,2.89E-17,1.09E-05,3.43E-11,0.974546801,2.98E-05,8.07E-14,0.025345054
sample_201,6.73E-08,1.18E-06,0.989775482,1.20E-12,0.009705886,0.000158832,6.13E-06,4.11E-07,1.28E-08,0.000351998
sample_202,2.30E-07,1.23E-05,0.000228855,9.08E-14,0.101371996,3.35E-09,0.00107043,0.384414017,2.51E-10,0.512902162
sample_203,4.04E-07,0.00011078,0.302247181,1.15E-12,0.694270495,7.42E-05,2.04E-05,6.51E-05,1.35E-08,0.003211458
sample_204,0.004288994,0.994127974,0.000378414,5.45E-08,6.40E-05,8.14E-05,6.15E-09,0.000591307,0.00046582,1.93E-06
sample_205,4.38E-10,4.30E-09,6.69E-06,3.70E-16,2.16E-05,1.20E-11,0.562786427,0.000659848,5.85E-13,0.436525412
sample_206,1.40E-06,0.000453778,0.001379938,5.98E-13,0.820763192,9.42E-08,5.33E-05,0.143534847,2.91E-09,0.033813449
sample_207,0.989140522,0.002114374,3.48E-06,0.006476543,1.74E-07,4.06E-08,5.29E-10,0.000813367,0.001451384,1.14E-07
sample_208,3.29E-11,2.67E-09,0.001416789,5.11E-17,2.10E-05,3.03E-10,0.985385236,5.16E-06,1.74E-13,0.013171782
sample_209,4.76E-06,6.15E-05,0.887866886,3.68E-10,0.003831643,0.10815586,5.96E-07,1.92E-06,7.39E-06,6.94E-05
sample_210,3.92E-08,7.28E-08,4.58E-06,2.18E-14,0.000348866,3.26E-11,0.00437919,0.017815713,2.24E-11,0.97745154
sample_211,1.38E-06,0.001020009,0.003710033,8.32E-13,0.971448594,5.92E-07,1.47E-05,0.016314412,5.84E-09,0.007490286
sample_212,1.84E-08,6.11E-07,0.974785569,1.45E-13,0.023392816,1.41E-05,5.23E-05,7.72E-07,1.25E-09,0.0017538
sample_213,0.028518319,0.963452074,0.000123089,9.62E-08,6.88E-05,3.35E-06,1.03E-08,0.0076136,0.000216662,3.95E-06
sample_214,4.14E-08,1.52E-05,0.009846739,3.24E-14,0.848766887,9.97E-08,0.001114969,0.003286775,1.86E-10,0.136969322
sample_215,0.997341217,4.70E-05,1.13E-06,0.000265254,3.10E-07,1.33E-09,2.60E-09,0.00230757,3.68E-05,7.01E-07
sample_216,6.72E-05,0.000113921,0.001089167,1.68E-05,3.46E-07,0.82721836,3.66E-10,2.17E-07,0.171493924,4.06E-08
sample_217,4.23E-11,4.66E-10,2.60E-06,4.53E-17,1.24E-06,2.80E-12,0.964972469,4.72E-05,7.15E-14,0.034976525
sample_218,4.57E-11,3.16E-09,9.64E-05,4.74E-17,2.40E-05,5.50E-11,0.95455417,5.35E-05,1.36E-13,0.045271948
sample_219,0.005967204,5.36E-05,6.47E-07,0.993342902,1.99E-09,3.38E-08,1.70E-11,6.16E-06,0.000629407,1.99E-09
sample_220,1.49E-10,1.54E-08,0.003114649,1.99E-16,0.000226271,1.07E-09,0.926628028,3.03E-05,7.30E-13,0.070000695
sample_221,1.65E-11,2.31E-10,2.47E-06,1.92E-17,4.72E-07,2.04E-12,0.989228329,1.82E-05,3.20E-14,0.010750487
sample_222,2.56E-09,6.20E-08,2.63E-05,1.55E-15,0.000726998,8.33E-11,0.044163596,0.008093877,3.28E-12,0.946989132
sample_223,3.05E-10,5.30E-09,1.18E-05,2.51E-16,3.12E-05,1.80E-11,0.645259988,0.000663152,4.68E-13,0.354033864
sample_224,1.01E-11,1.65E-10,2.83E-06,1.25E-17,2.73E-07,1.93E-12,0.994809534,1.07E-05,2.16E-14,0.00517669
sample_225,1.30E-10,5.19E-09,3.24E-05,1.13E-16,3.73E-05,3.32E-11,0.83740379,0.00029778,2.69E-13,0.162228695
sample_226,1.00E-08,4.67E-07,0.960820998,5.19E-14,0.03273945,3.75E-06,0.000321648,1.54E-06,3.89E-10,0.006112133
sample_227,4.30E-06,0.004524123,0.011862188,3.64E-12,0.973104622,5.86E-06,7.48E-06,0.007082672,3.34E-08,0.003408722
sample_228,6.12E-05,0.000478487,0.003440697,2.58E-07,4.19E-06,0.987230308,1.47E-09,6.65E-07,0.008783971,2.08E-07
sample_229,0.239337543,0.012696545,1.90E-05,0.668500966,1.24E-07,2.67E-06,3.47E-10,0.000149538,0.079293608,5.41E-08
sample_230,5.47E-12,2.66E-10,0.000194331,9.82E-18,3.59E-07,3.08E-11,0.998869379,1.43E-06,2.53E-14,0.0009345
sample_231,3.89E-07,5.20E-05,0.710631661,1.92E-12,0.287133784,0.000245815,1.55E-05,1.82E-05,2.40E-08,0.001902711
sample_232,0.001419933,0.924598758,0.046966319,1.14E-08,0.012806349,0.012282249,3.55E-07,0.001573681,0.000243495,0.000108849
sample_233,1.04E-11,5.40E-10,2.46E-05,1.19E-17,2.14E-06,1.13E-11,0.991232305,1.22E-05,3.04E-14,0.008728745
sample_234,0.001749131,0.065838914,0.000291557,5.39E-10,0.010552537,2.77E-07,7.89E-07,0.920964957,1.33E-06,0.000600513
sample_235,2.56E-05,7.89E-06,0.005417296,5.62E-05,3.83E-07,0.873838269,1.16E-09,7.89E-08,0.120654151,8.90E-08
sample_236,1.05E-06,1.68E-05,0.98243321,4.09E-11,0.007030979,0.010392824,1.20E-06,1.18E-06,6.61E-07,0.00012213
sample_237,0.116056075,0.797933546,0.000202256,0.000105157,4.49E-06,0.000100778,2.19E-09,0.000452089,0.085145119,4.87E-07
sample_238,4.37E-11,1.23E-09,9.79E-06,4.18E-17,5.54E-06,8.87E-12,0.9478336,8.77E-05,8.81E-14,0.052063333
sample_239,7.63E-07,2.11E-05,9.81E-05,2.53E-13,0.055379026,2.47E-09,0.000205144,0.775478512,5.83E-10,0.168817398
sample_240,0.981048881,5.97E-05,3.28E-06,1.24E-05,3.67E-06,1.61E-09,3.46E-08,0.01884164,1.75E-05,1.29E-05
sample_241,0.000440262,0.525326864,0.116299308,1.00E-09,0.345258456,0.00198137,3.59E-06,0.009318179,1.54E-05,0.001356559
sample_242,0.003055933,0.99396607,0.000330182,1.03E-08,0.000210497,1.75E-05,1.36E-08,0.002342223,7.23E-05,5.24E-06
sample_243,4.45E-09,2.95E-07,0.875115872,1.33E-14,0.02120437,4.66E-07,0.029476036,7.94E-06,7.40E-11,0.074195013
sample_244,2.02E-09,1.97E-07,0.200716092,3.85E-15,0.007347334,6.43E-08,0.553075346,3.86E-05,1.76E-11,0.238822391
sample_245,2.10E-05,1.62E-05,0.001436974,1.22E-05,2.20E-07,0.918973814,3.52E-10,6.84E-08,0.079539508,3.32E-08
sample_246,3.73E-10,4.06E-08,0.001338504,3.82E-16,0.000721237,8.94E-10,0.754800998,0.000226827,1.33E-12,0.242912392
sample_247,4.10E-10,2.14E-08,0.134389044,1.09E-15,0.00035444,1.77E-08,0.821979356,3.66E-06,4.34E-12,0.043273459
sample_248,7.63E-09,2.62E-08,0.998106295,2.26E-13,0.000802692,2.58E-06,0.000108885,4.55E-08,1.18E-09,0.000979466
sample_249,0.200034794,0.517589716,0.000201561,1.75E-07,0.000436384,9.05E-07,1.03E-07,0.28154456,0.000141414,5.04E-05
sample_250,3.13E-07,0.00010365,0.193592624,7.43E-13,0.802474016,3.57E-05,2.22E-05,8.66E-05,8.26E-09,0.003684815
sample_251,2.80E-08,8.52E-06,0.061261243,3.20E-14,0.784467152,3.42E-07,0.002925716,0.000611704,2.02E-10,0.150725298
sample_252,6.78E-10,2.87E-09,3.47E-06,6.34E-16,1.14E-05,7.15E-12,0.51194059,0.000438121,7.81E-13,0.487606397
sample_253,3.77E-10,3.71E-08,0.000697895,3.57E-16,0.000601993,5.52E-10,0.712572047,0.00035014,1.18E-12,0.285777888
sample_254,4.74E-11,2.94E-10,1.69E-06,5.86E-17,5.59E-07,1.90E-12,0.975777968,2.65E-05,7.72E-14,0.024193298
sample_255,0.000294938,0.000597816,0.000558075,0.00020143,2.52E-07,0.182039447,2.93E-10,6.56E-07,0.81630735,3.45E-08
sample_256,2.80E-08,2.65E-07,1.67E-05,1.33E-14,0.00204347,1.17E-10,0.004391067,0.054444457,2.22E-11,0.939103996
sample_257,1.91E-05,1.08E-05,0.002023556,1.68E-05,2.36E-07,0.917284689,4.61E-10,6.12E-08,0.080644731,4.06E-08
sample_258,0.010602658,0.986177474,0.000145656,4.78E-08,6.35E-05,7.02E-06,7.32E-09,0.002818064,0.000182877,2.69E-06
sample_259,2.66E-09,2.46E-07,0.318272409,5.44E-15,0.010345149,1.04E-07,0.430537554,3.44E-05,2.56E-11,0.240810103
sample_260,1.50E-08,9.09E-09,1.50E-06,1.25E-14,3.67E-05,7.64E-12,0.015004213,0.001391009,8.81E-12,0.983566609
sample_261,2.96E-07,1.03E-07,0.999493476,2.01E-10,0.000238619,0.000123356,4.94E-06,3.83E-08,8.07E-07,0.000138365
sample_262,0.036555312,0.009586735,3.12E-05,0.624416649,7.47E-08,2.58E-05,1.90E-10,2.80E-05,0.329356325,2.60E-08
sample_263,8.60E-08,4.88E-05,0.009111999,7.65E-14,0.976311284,3.69E-07,5.72E-05,0.001072104,5.66E-10,0.013398196
sample_264,0.002144008,0.000448724,8.20E-06,0.938782472,6.80E-09,1.21E-05,3.01E-11,2.25E-06,0.058602279,3.27E-09
sample_265,6.12E-05,0.004416743,0.000237849,1.71E-11,0.048719357,6.36E-08,3.28E-06,0.943507996,5.19E-08,0.003053423
sample_266,9.60E-12,1.40E-10,3.55E-06,1.33E-17,1.56E-07,2.14E-12,0.997136029,7.64E-06,2.19E-14,0.002852627
sample_267,1.51E-10,5.14E-09,2.53E-05,1.29E-16,3.53E-05,2.83E-11,0.809365195,0.000361465,2.93E-13,0.190212745
sample_268,1.45E-05,7.71E-06,1.86E-05,4.87E-12,0.003831131,5.71E-10,0.000115111,0.858998046,3.48E-09,0.137014921
sample_269,0.001931756,8.14E-05,1.58E-06,0.995692309,1.90E-09,3.19E-07,1.52E-11,2.63E-06,0.002290008,1.57E-09
sample_270,0.816518497,0.16927015,3.69E-05,0.00028658,2.22E-06,1.68E-06,2.00E-09,0.002225551,0.011657948,4.98E-07
sample_271,2.37E-07,0.000146076,0.028418963,3.08E-13,0.96681894,3.78E-06,1.73E-05,0.0003719,2.93E-09,0.004222794
sample_272,0.996993655,3.68E-05,1.07E-06,0.001548287,1.80E-07,1.43E-09,1.86E-09,0.001367683,5.19E-05,4.39E-07
sample_273,0.038267365,0.952182132,0.000119371,1.30E-07,6.61E-05,3.00E-06,1.08E-08,0.009105678,0.000252124,4.14E-06
sample_274,9.76E-05,0.00564904,0.310602028,5.33E-09,0.004866716,0.678538811,3.00E-07,2.82E-05,0.000162669,5.46E-05
sample_275,1.99E-07,0.000104715,0.002973927,1.23E-13,0.966143214,1.37E-07,5.89E-05,0.008868384,7.59E-10,0.021850524
sample_276,1.29E-06,0.000976664,0.003912666,7.99E-13,0.973918321,6.32E-07,1.43E-05,0.014047516,5.70E-09,0.007128631
sample_277,4.50E-10,2.64E-08,0.000122914,3.62E-16,0.000318468,1.51E-10,0.548133885,0.00101096,9.83E-13,0.450413746
sample_278,4.41E-12,1.39E-10,8.93E-06,5.96E-18,2.01E-07,3.53E-12,0.998292888,4.35E-06,1.25E-14,0.00169363
sample_279,6.16E-12,1.33E-10,5.92E-06,8.61E-18,1.46E-07,2.78E-12,0.998186324,5.56E-06,1.59E-14,0.001802054
sample_280,2.81E-05,0.000127346,1.99E-05,6.59E-12,0.004447393,2.23E-09,2.63E-06,0.992347816,9.02E-09,0.003026799
sample_281,4.18E-11,3.64E-09,0.001155909,5.97E-17,3.26E-05,3.01E-10,0.978834885,9.00E-06,2.03E-13,0.019967609
sample_282,0.032785913,0.025978409,7.34E-05,0.072458259,1.89E-07,0.000143238,3.16E-10,3.00E-05,0.868530527,4.60E-08
sample_283,6.54E-11,3.43E-10,1.65E-06,8.09E-17,6.76E-07,2.01E-12,0.966823909,3.16E-05,1.02E-13,0.033142164
sample_284,4.28E-08,6.49E-06,0.001166261,2.33E-14,0.191714173,8.38E-09,0.005359211,0.045316484,8.82E-11,0.756437334
sample_285,0.004639442,0.992523049,0.000229453,1.74E-08,0.000124932,1.21E-05,1.01E-08,0.002367116,0.000100119,3.80E-06
sample_286,0.018022293,0.657566293,0.005189669,1.84E-05,4.29E-05,0.055980676,1.14E-08,0.000164393,0.263013107,2.24E-06
sample_287,1.82E-09,2.41E-07,0.002375735,1.59E-15,0.007204476,2.89E-09,0.274716342,0.001262069,5.92E-12,0.714441133
sample_288,4.92E-06,0.003602612,0.003842835,2.68E-12,0.939267208,9.31E-07,1.25E-05,0.04591807,1.82E-08,0.007350942
sample_289,5.99E-12,1.45E-10,1.03E-05,8.90E-18,1.32E-07,4.04E-12,0.99868705,4.79E-06,1.69E-14,0.001297713
sample_290,5.97E-07,0.000399995,0.003302891,3.68E-13,0.975537759,3.38E-07,2.11E-05,0.010999172,2.50E-09,0.009738112
sample_291,5.69E-12,2.83E-10,2.23E-05,7.15E-18,8.07E-07,8.16E-12,0.996424189,5.40E-06,1.79E-14,0.003547319
sample_292,3.90E-09,4.02E-09,1.66E-06,3.74E-15,1.61E-05,5.72E-12,0.085273429,0.000560891,3.05E-12,0.914147936
sample_293,1.77E-08,4.39E-07,4.27E-05,8.60E-15,0.005161308,2.62E-10,0.006311355,0.052367142,1.87E-11,0.936117011
sample_294,2.54E-06,5.29E-06,0.947664857,1.02E-09,0.000583322,0.051694928,4.43E-07,2.93E-07,1.39E-05,3.44E-05
sample_295,7.17E-12,1.57E-10,3.92E-06,8.88E-18,2.70E-07,2.27E-12,0.996214192,8.40E-06,1.68E-14,0.003773223
sample_296,7.06E-11,1.43E-09,7.25E-06,6.59E-17,6.20E-06,7.89E-12,0.91635924,0.000136198,1.26E-13,0.083491111
sample_297,2.67E-06,0.000140666,0.950666332,4.51E-11,0.036719467,0.012166515,2.12E-06,7.80E-06,8.05E-07,0.000293628
sample_298,0.912434429,0.001417756,3.85E-06,0.083216949,1.10E-07,5.13E-08,4.66E-10,0.000551684,0.002375082,8.76E-08
sample_299,0.062057329,6.87E-05,8.72E-07,0.937412871,8.27E-09,1.14E-08,7.98E-11,4.89E-05,0.000411271,1.10E-08
sample_300,0.005473854,0.986780219,0.001622876,2.72E-07,8.45E-05,0.001858038,9.68E-09,0.000294007,0.003883671,2.54E-06
sample_301,8.43E-08,7.99E-08,0.999341588,1.51E-11,0.000421813,5.93E-05,6.40E-06,3.61E-08,8.30E-08,0.000170589
sample_302,0.000330702,0.000138194,0.000312182,0.07707885,3.87E-08,0.022686894,1.79E-10,5.75E-07,0.899452549,1.49E-08
sample_303,3.44E-06,4.40E-06,0.936137992,2.69E-09,0.000364571,0.063427454,3.97E-07,2.47E-07,3.26E-05,2.89E-05
sample_304,0.011916498,0.110465525,0.000812028,0.000215671,2.85E-06,0.011777587,1.61E-09,3.42E-05,0.864775386,2.70E-07
sample_305,9.08E-06,9.69E-06,1.72E-05,2.78E-12,0.004379295,5.96E-10,6.04E-05,0.922382549,2.48E-09,0.073141865
sample_306,7.31E-12,3.53E-10,1.90E-05,8.69E-18,1.14E-06,8.09E-12,0.994574158,8.20E-06,2.16E-14,0.005397453
sample_307,1.31E-05,0.015368254,0.019554199,1.22E-11,0.952323295,1.84E-05,6.59E-06,0.009688868,1.22E-07,0.003027183
sample_308,2.15E-07,3.99E-06,0.988515198,4.85E-12,0.010342026,0.000909786,2.84E-06,6.93E-07,6.23E-08,0.000225186
sample_309,5.22E-12,1.65E-10,2.35E-05,8.15E-18,1.45E-07,6.94E-12,0.999008696,3.56E-06,1.70E-14,0.000964122
sample_310,5.69E-11,7.30E-10,3.52E-06,5.74E-17,2.35E-06,3.97E-12,0.944393582,7.77E-05,9.54E-14,0.055522799
sample_311,7.12E-06,1.85E-05,0.651574486,4.09E-09,0.000434925,0.347871538,2.21E-07,5.28E-07,7.22E-05,2.05E-05
sample_312,8.77E-10,1.11E-07,0.003416444,8.94E-16,0.002762237,2.61E-09,0.574833275,0.000391634,3.35E-12,0.418596295
sample_313,1.75E-11,1.36E-09,0.000316685,2.41E-17,8.24E-06,8.50E-11,0.990105585,6.16E-06,7.54E-14,0.00956333
sample_314,1.20E-08,1.27E-07,1.37E-05,6.21E-15,0.001096135,7.60E-11,0.008045965,0.0261328,1.06E-11,0.964711291
sample_315,0.001221672,0.026804856,0.010909403,1.81E-06,3.63E-05,0.902341654,8.89E-09,1.59E-05,0.058666842,1.50E-06
sample_316,0.090148603,0.00065975,2.33E-06,0.905210298,1.80E-08,1.01E-07,8.93E-11,5.46E-05,0.00392427,1.32E-08
sample_317,0.154014933,0.000413219,1.99E-06,0.843511466,2.14E-08,4.54E-08,1.27E-10,9.30E-05,0.001965298,1.92E-08
sample_318,0.996713277,0.000531116,1.76E-06,0.001341866,1.70E-07,8.89E-09,6.41E-10,0.001118236,0.000293418,1.52E-07
sample_319,0.05013447,5.12E-05,8.09E-07,0.94944637,7.12E-09,9.80E-09,7.66E-11,4.36E-05,0.000323526,1.02E-08
sample_320,2.66E-07,2.20E-07,0.999121639,9.11E-11,0.000360916,0.000433027,2.05E-06,5.24E-08,5.95E-07,8.12E-05
sample_321,6.17E-11,7.61E-10,3.49E-06,6.21E-17,2.46E-06,4.02E-12,0.939875571,8.26E-05,1.02E-13,0.060035865
sample_322,0.727554741,0.008900748,1.20E-05,0.242535797,1.76E-07,5.25E-07,5.30E-10,0.000433713,0.020562216,9.30E-08
sample_323,2.18E-05,6.46E-06,0.010579961,2.06E-05,7.59E-07,0.924596198,2.19E-09,8.01E-08,0.06477398,1.65E-07
sample_324,1.18E-05,1.22E-05,0.001756972,1.65E-06,3.48E-07,0.97778865,4.12E-10,5.31E-08,0.020428284,4.08E-08
sample_325,7.09E-11,3.36E-10,1.60E-06,8.97E-17,6.41E-07,1.98E-12,0.966672007,3.01E-05,1.09E-13,0.033295645
sample_326,0.000300503,0.00034174,0.000132387,0.003102152,4.77E-08,0.015793293,9.19E-11,4.55E-07,0.980329412,9.99E-09
sample_327,4.20E-11,3.22E-09,0.003107468,7.24E-17,2.68E-05,5.55E-10,0.983711293,3.86E-06,2.52E-13,0.01315061
sample_328,0.000109511,9.71E-05,0.00053937,0.000510389,1.05E-07,0.255596408,2.04E-10,2.21E-07,0.743146867,2.01E-08
sample_329,5.05E-10,1.20E-08,2.22E-05,3.86E-16,9.39E-05,3.69E-11,0.451846403,0.001343896,7.95E-13,0.54669361
sample_330,0.404575843,0.58600894,7.35E-05,1.56E-05,9.15E-06,3.19E-06,4.34E-09,0.004577733,0.004734758,1.27E-06
sample_331,1.50E-06,0.001100852,0.053485643,2.36E-12,0.942300449,3.05E-05,8.36E-06,0.000606534,2.70E-08,0.002466147
sample_332,1.20E-09,6.60E-08,0.388110182,3.33E-15,0.001809138,6.74E-08,0.520711362,6.59E-06,1.45E-11,0.089362597
sample_333,0.001159384,0.985292353,0.001685307,1.92E-09,0.003789476,3.77E-05,1.06E-07,0.007970658,1.81E-05,4.69E-05
sample_334,0.576874863,0.248697169,0.000105043,8.38E-07,0.000127799,4.94E-07,5.27E-08,0.173891774,0.000278844,2.31E-05
sample_335,7.31E-12,2.21E-10,6.05E-06,8.55E-18,5.22E-07,3.33E-12,0.994834748,1.00E-05,1.80E-14,0.005148669
sample_336,0.048388221,0.128848867,0.000181869,0.003519272,8.66E-07,0.000420635,8.02E-10,6.95E-05,0.818570656,1.36E-07
sample_337,0.65116664,0.169691563,7.14E-05,0.016162795,1.05E-06,1.20E-05,1.38E-09,0.000663354,0.162230874,2.65E-07
sample_338,8.20E-12,4.61E-10,0.000591917,1.54E-17,1.17E-06,8.00E-11,0.997692719,1.13E-06,4.48E-14,0.001713068
sample_339,0.00181536,9.33E-05,1.52E-06,0.995041362,1.87E-09,3.82E-07,1.33E-11,2.21E-06,0.003045861,1.40E-09
sample_340,0.001098464,0.001618051,8.00E-05,0.005901292,6.01E-08,0.002536413,9.84E-11,1.42E-06,0.988764295,1.21E-08
sample_341,5.52E-05,1.61E-05,0.002511162,0.000909331,1.60E-07,0.561197875,6.35E-10,1.30E-07,0.435310006,4.78E-08
sample_342,2.25E-05,7.72E-06,0.004706359,3.69E-05,3.65E-07,0.895802545,1.01E-09,7.12E-08,0.099423464,7.90E-08
sample_343,2.16E-09,7.49E-08,0.933485966,9.21E-15,0.003883251,2.75E-07,0.030137508,1.62E-06,4.63E-11,0.032491307
sample_344,2.54E-05,0.022386206,0.13548057,5.21E-11,0.83747889,0.000501216,6.31E-06,0.00201349,7.37E-07,0.002107151
sample_345,0.000101633,1.60E-05,1.64E-05,3.32E-11,0.00217712,7.79E-10,3.38E-05,0.956692359,1.54E-08,0.040962754
sample_346,6.88E-10,6.05E-09,6.81E-06,5.55E-16,3.32E-05,1.39E-11,0.386038203,0.001016916,8.55E-13,0.612904897
sample_347,0.001851358,0.992776618,0.002887568,1.84E-08,0.000595064,0.000874389,3.03E-08,0.000710672,0.000294757,9.53E-06
sample_348,4.17E-08,5.71E-08,3.75E-06,2.43E-14,0.000255239,2.65E-11,0.004522198,0.013268732,2.28E-11,0.981949987
sample_349,4.01E-11,6.07E-10,3.68E-06,4.09E-17,1.91E-06,3.75E-12,0.960737112,5.88E-05,7.12E-14,0.039198478
sample_350,0.004772623,0.002269573,3.83E-05,0.440695045,3.36E-08,0.000158087,9.74E-11,4.66E-06,0.55206162,1.14E-08
sample_351,6.49E-06,8.05E-06,0.015227254,7.82E-08,3.90E-06,0.983296537,3.29E-09,7.44E-08,0.001457291,3.20E-07
sample_352,4.40E-11,6.13E-10,3.46E-06,4.50E-17,1.90E-06,3.65E-12,0.957729542,6.14E-05,7.64E-14,0.042203665
sample_353,1.14E-10,6.54E-09,7.26E-05,1.04E-16,5.59E-05,6.10E-11,0.868957628,0.000207751,2.78E-13,0.130706108
sample_354,5.94E-07,9.04E-05,0.00079825,2.39E-13,0.519472555,2.24E-08,0.000297001,0.309783114,9.05E-10,0.169558069
sample_355,1.67E-06,0.000479619,0.405518119,5.94E-12,0.591454191,0.000429664,1.05E-05,9.91E-05,8.18E-08,0.00200708
sample_356,3.01E-06,0.002596527,0.046489659,4.36E-12,0.947362248,3.76E-05,7.14E-06,0.00113457,5.05E-08,0.002369227
sample_357,4.30E-08,1.80E-05,0.028981227,4.86E-14,0.943861618,5.29E-07,0.000212411,0.000399431,3.57E-10,0.026526734
sample_358,0.000454662,0.000854381,0.000191409,0.000828986,1.06E-07,0.023593156,1.44E-10,7.73E-07,0.974076509,1.73E-08
sample_359,1.93E-11,1.51E-09,0.000237545,2.51E-17,9.52E-06,7.34E-11,0.987653553,8.78E-06,7.75E-14,0.012090596
sample_360,5.94E-06,4.75E-05,0.794316505,8.41E-10,0.001826263,0.203741026,3.99E-07,1.30E-06,1.71E-05,4.40E-05
sample_361,5.11E-10,7.30E-09,1.10E-05,4.04E-16,4.53E-05,1.98E-11,0.467269492,0.001061319,7.15E-13,0.531612838
sample_362,9.57E-09,5.88E-08,7.30E-06,5.31E-15,0.000427763,3.79E-11,0.010170074,0.014073731,7.72E-12,0.975321062
sample_363,2.58E-07,0.000178021,0.005149854,1.93E-13,0.983156929,4.28E-07,2.34E-05,0.003100134,1.43E-09,0.008390951
sample_364,1.90E-07,3.23E-05,0.53315718,6.71E-13,0.462907036,6.10E-05,3.43E-05,2.54E-05,7.37E-09,0.003782646
sample_365,2.73E-11,1.21E-09,0.006729595,6.90E-17,4.40E-06,6.10E-10,0.990050485,7.77E-07,2.15E-13,0.003214738
sample_366,8.07E-08,2.39E-05,0.158576331,1.57E-13,0.831584029,5.99E-06,8.65E-05,7.73E-05,1.44E-09,0.009645792
sample_367,1.06E-07,3.40E-05,0.143044538,2.09E-13,0.849506987,7.92E-06,5.63E-05,8.29E-05,1.99E-09,0.007267231
sample_368,1.85E-09,1.78E-07,0.187180438,3.52E-15,0.006372714,5.80E-08,0.580207296,3.61E-05,1.60E-11,0.226203204
sample_369,0.954003484,0.03955955,1.46E-05,5.12E-05,2.25E-06,1.97E-07,2.32E-09,0.004994072,0.001373959,6.72E-07
sample_370,3.37E-05,2.53E-05,0.001209251,4.01E-05,1.82E-07,0.821925489,3.20E-10,9.40E-08,0.176765842,3.01E-08
sample_371,2.35E-11,4.98E-10,4.65E-06,2.43E-17,1.58E-06,3.95E-12,0.976773424,3.86E-05,4.66E-14,0.023181731
sample_372,4.93E-12,1.65E-10,8.00E-06,6.23E-18,3.13E-07,3.51E-12,0.997390293,5.60E-06,1.35E-14,0.002595793
sample_373,0.000256912,0.000311397,0.000172466,0.001722882,5.99E-08,0.028405614,1.08E-10,4.15E-07,0.969130244,1.17E-08
sample_374,0.041716638,0.944577301,0.000181312,5.67E-06,8.10E-06,6.66E-05,2.38E-09,0.000464038,0.012979757,6.03E-07
sample_375,4.38E-12,2.04E-10,2.11E-05,5.82E-18,4.51E-07,6.91E-12,0.997824657,3.72E-06,1.42E-14,0.002150058
sample_376,0.857500149,0.002137229,4.97E-06,0.135835005,1.16E-07,8.78E-08,4.61E-10,0.000503715,0.004018646,8.43E-08
sample_377,2.94E-05,0.027846956,0.008149465,1.79E-11,0.892123037,5.12E-06,8.52E-06,0.06683307,1.37E-07,0.005004333
sample_378,0.061514101,0.674462833,0.000446972,0.000151174,5.20E-06,0.000745613,2.47E-09,0.000218703,0.262454898,5.01E-07
sample_379,1.82E-10,3.52E-09,1.08E-05,1.56E-16,1.91E-05,1.45E-11,0.778824695,0.000389711,2.98E-13,0.22075569
sample_380,6.32E-05,3.29E-05,0.000999256,0.000549458,1.11E-07,0.46138791,2.93E-10,1.38E-07,0.536966948,2.55E-08
sample_381,4.02E-09,2.56E-07,0.000147787,2.43E-15,0.005172747,4.67E-10,0.035155715,0.011059505,6.88E-12,0.948463985
sample_382,0.002094595,0.000619503,1.74E-05,0.847495205,1.12E-08,4.96E-05,4.64E-11,2.31E-06,0.149721343,4.92E-09
sample_383,7.78E-12,4.03E-10,0.000589973,1.52E-17,7.86E-07,7.50E-11,0.99810609,1.04E-06,4.26E-14,0.001302108
sample_384,4.97E-12,2.54E-10,2.70E-05,6.52E-18,6.61E-07,8.80E-12,0.997273434,4.07E-06,1.65E-14,0.002694795
sample_385,7.25E-12,4.32E-10,4.71E-05,9.26E-18,1.55E-06,1.55E-11,0.995380978,5.42E-06,2.51E-14,0.004564995
sample_386,8.44E-06,9.06E-06,0.002620891,5.96E-07,5.43E-07,0.988504418,5.84E-10,4.75E-08,0.008855954,5.78E-08
sample_387,1.95E-09,5.64E-08,0.946765222,9.30E-15,0.002780305,2.62E-07,0.025164071,1.08E-06,4.59E-11,0.025289005
sample_388,6.36E-08,2.41E-07,1.01E-05,3.03E-14,0.001273901,8.42E-11,0.002930199,0.05915535,3.89E-11,0.93663014
sample_389,8.37E-08,8.46E-08,0.999325971,1.43E-11,0.000439015,6.43E-05,5.98E-06,3.71E-08,8.11E-08,0.000164421
sample_390,3.13E-09,2.68E-07,0.454340571,6.92E-15,0.012368536,1.51E-07,0.31654241,2.72E-05,3.34E-11,0.216720831
sample_391,8.68E-07,5.09E-05,0.940506231,1.02E-11,0.056614186,0.002349572,3.82E-06,5.81E-06,1.55E-07,0.000468474
sample_392,6.11E-05,0.000443326,2.98E-05,1.41E-11,0.005043571,5.24E-09,1.47E-06,0.992848702,2.20E-08,0.001572033
