id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
e8c45cf6-70e8-5c2b-9d4b-97a9dcfd21e7,Dusk Imp,{2}{B},3,Black,Creature — Imp,Creature,"",Imp,Common,2,1,,Flying,10E,Tenth Edition
bf156156-52c4-50fb-9aae-6c8103b12cf9,Dusk Imp,{2}{B},3,Black,Creature — Imp,Creature,"",Imp,Common,2,1,,Flying,10E,Tenth Edition
59a21bad-7f18-5eed-a1c0-3717a215419c,Earth Elemental,{3}{R}{R},5,Red,Creature — Elemental,Creature,"",Elemental,Uncommon,4,5,,"",10E,Tenth Edition
2d7c258d-3ca9-5a5f-8015-a85e4cf91fae,Elven Riders,{3}{G}{G},5,Green,Creature — Elf,Creature,"",Elf,Uncommon,3,3,,Elven Riders can't be blocked except by Walls and/or creatures with flying.,10E,Tenth Edition
9f5efb28-7824-562c-8a2d-1b1e661263b0,Elvish Berserker,{G},1,Green,Creature — Elf Berserker,Creature,"",Elf Berserker,Common,1,1,,"Whenever Elvish Berserker becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.",10E,Tenth Edition
251d18ec-71f9-548d-950d-e0681ff306fb,Elvish Champion,{1}{G}{G},3,Green,Creature — Elf,Creature,"",Elf,Rare,2,2,,Other Elf creatures get +1/+1 and have forestwalk. (They can't be blocked as long as defending player controls a Forest.),10E,Tenth Edition
c6820cae-cb0b-5ae4-983a-8cdd609f0404,Elvish Champion,{1}{G}{G},3,Green,Creature — Elf,Creature,"",Elf,Rare,2,2,,Other Elf creatures get +1/+1 and have forestwalk. (They can't be blocked as long as defending player controls a Forest.),10E,Tenth Edition
87f9af6d-b67e-558f-8261-00d884226ba9,Elvish Piper,{3}{G},4,Green,Creature — Elf Shaman,Creature,"",Elf Shaman,Rare,1,1,,"{G}, {T}: You may put a creature card from your hand onto the battlefield.",10E,Tenth Edition
e0daab7e-7413-5764-8796-09318e6908de,Enormous Baloth,{6}{G},7,Green,Creature — Beast,Creature,"",Beast,Uncommon,7,7,,"",10E,Tenth Edition
4ecc7bcd-e6d7-5df2-8107-dde53faaaa58,Essence Drain,{4}{B},5,Black,Sorcery,Sorcery,"","",Common,"","",,Essence Drain deals 3 damage to any target and you gain 3 life.,10E,Tenth Edition
53370ae6-4591-50cb-96c1-89ea1778f6f9,Evacuation,{3}{U}{U},5,Blue,Instant,Instant,"","",Rare,"","",,Return all creatures to their owners' hands.,10E,Tenth Edition
db5b1e82-f454-5269-bdf0-b533cd0082d9,Faerie Conclave,"",0,"",Land,Land,"","",Uncommon,"","",,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.",10E,Tenth Edition
de0e37ff-9415-511f-99e0-60afeb8585a8,Faerie Conclave,"",0,"",Land,Land,"","",Uncommon,"","",,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.",10E,Tenth Edition
0b4c8e89-ad23-5d72-9e93-769dd0bff7b9,Fear,{B}{B},2,Black,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Enchanted creature has fear. (It can't be blocked except by artifact creatures and/or black creatures.)",10E,Tenth Edition
f3805ee8-ab58-5746-aed4-0bd25f1633b8,Fear,{B}{B},2,Black,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Enchanted creature has fear. (It can't be blocked except by artifact creatures and/or black creatures.)",10E,Tenth Edition
cff1bac7-d412-5d4b-ad57-4e10146cf3d4,Femeref Archers,{2}{G},3,Green,Creature — Human Archer,Creature,"",Human Archer,Uncommon,2,2,,{T}: Femeref Archers deals 4 damage to target attacking creature with flying.,10E,Tenth Edition
77cc61f9-02cc-534a-8cb2-5123253a4207,Festering Goblin,{B},1,Black,Creature — Zombie Goblin,Creature,"",Zombie Goblin,Common,1,1,,"When Festering Goblin dies, target creature gets -1/-1 until end of turn.",10E,Tenth Edition
f80fd1e6-0ac6-5db3-bac6-efd541cb9ec7,Field Marshal,{1}{W}{W},3,White,Creature — Human Soldier,Creature,"",Human Soldier,Rare,2,2,,Other Soldier creatures get +1/+1 and have first strike. (They deal combat damage before creatures without first strike.),10E,Tenth Edition
19a98880-de75-5a72-acbe-3814f592242f,Field Marshal,{1}{W}{W},3,White,Creature — Human Soldier,Creature,"",Human Soldier,Rare,2,2,,Other Soldier creatures get +1/+1 and have first strike. (They deal combat damage before creatures without first strike.),10E,Tenth Edition
6baaef93-2b03-54fa-a9c4-a73ddfac9f22,Firebreathing,{R},1,Red,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
{R}: Enchanted creature gets +1/+0 until end of turn.",10E,Tenth Edition
5679c813-9590-5d5d-a5f5-c33b54b7b0be,Firebreathing,{R},1,Red,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
{R}: Enchanted creature gets +1/+0 until end of turn.",10E,Tenth Edition
f0161015-8ea3-5e46-8137-560f0e5e6e0a,Fists of the Anvil,{1}{R},2,Red,Instant,Instant,"","",Common,"","",,Target creature gets +4/+0 until end of turn.,10E,Tenth Edition
275a0a3c-d7aa-50cc-a356-5a283c5abd4a,Flamewave Invoker,{2}{R},3,Red,Creature — Goblin Mutant,Creature,"",Goblin Mutant,Uncommon,2,2,,{7}{R}: Flamewave Invoker deals 5 damage to target player or planeswalker.,10E,Tenth Edition
ffa805d3-0e00-541c-a947-bf1eaf775286,Flashfreeze,{1}{U},2,Blue,Instant,Instant,"","",Uncommon,"","",,Counter target red or green spell.,10E,Tenth Edition
30c81ca1-92f5-5609-91af-e2ba871a4d57,Flowstone Slide,{X}{2}{R}{R},4,Red,Sorcery,Sorcery,"","",Rare,"","",,All creatures get +X/-X until end of turn.,10E,Tenth Edition
c6e41a3b-2705-5345-b98e-e2542aa2c4db,Fog Elemental,{2}{U},3,Blue,Creature — Elemental,Creature,"",Elemental,Uncommon,4,4,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
When Fog Elemental attacks or blocks, sacrifice it at end of combat.",10E,Tenth Edition
6cbe5d76-5244-5a2a-b9d1-30272b9e7d7a,Fog Elemental,{2}{U},3,Blue,Creature — Elemental,Creature,"",Elemental,Uncommon,4,4,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
When Fog Elemental attacks or blocks, sacrifice it at end of combat.",10E,Tenth Edition
53e7aff9-721d-59f5-924c-717c65a1c473,Forbidding Watchtower,"",0,"",Land,Land,"","",Uncommon,"","",,"Forbidding Watchtower enters the battlefield tapped.
{T}: Add {W}.
{1}{W}: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.",10E,Tenth Edition
f53637c9-9f4e-5d3c-a11a-c30e8e9a92b4,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"","",,({T}: Add {G}.),10E,Tenth Edition
6dd4420d-6855-5ca0-b06d-243dd46be3ba,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"","",,({T}: Add {G}.),10E,Tenth Edition
82263df4-32ef-5f0f-9c82-b68e8413aa1f,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"","",,({T}: Add {G}.),10E,Tenth Edition
b8ea7783-71ec-590e-926a-58531e246f61,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"","",,({T}: Add {G}.),10E,Tenth Edition
5868d73e-5284-5741-96e7-765bc769345d,Fountain of Youth,{0},0,"",Artifact,Artifact,"","",Uncommon,"","",,"{2}, {T}: You gain 1 life.",10E,Tenth Edition
5a4156ec-bf55-545e-a17e-ed20b02fb0f7,Fugitive Wizard,{U},1,Blue,Creature — Human Wizard,Creature,"",Human Wizard,Common,1,1,,"",10E,Tenth Edition
1e9d1994-4d81-590a-b5e6-064d20d5b129,Furnace Whelp,{2}{R}{R},4,Red,Creature — Dragon,Creature,"",Dragon,Uncommon,2,2,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
{R}: Furnace Whelp gets +1/+0 until end of turn.",10E,Tenth Edition
7623c6e3-de91-5412-9603-7385b6df622e,Furnace Whelp,{2}{R}{R},4,Red,Creature — Dragon,Creature,"",Dragon,Uncommon,2,2,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
{R}: Furnace Whelp gets +1/+0 until end of turn.",10E,Tenth Edition
483ab98a-cc1c-5933-9385-3f3fb736dcc0,Furnace of Rath,{1}{R}{R}{R},4,Red,Enchantment,Enchantment,"","",Rare,"","",,"If a source would deal damage to a permanent or player, it deals double that damage to that permanent or player instead.",10E,Tenth Edition
0c3fd97d-ad1e-50b9-bd87-cb1c1b4ede77,Gaea's Herald,{1}{G},2,Green,Creature — Elf,Creature,"",Elf,Rare,1,1,,Creature spells can't be countered.,10E,Tenth Edition
3a82370c-8773-5eb3-b00f-1e20caecaf99,Ghitu Encampment,"",0,"",Land,Land,"","",Uncommon,"","",,"Ghitu Encampment enters the battlefield tapped.
{T}: Add {R}.
{1}{R}: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. (It deals combat damage before creatures without first strike.)",10E,Tenth Edition
0401a0a7-fdd7-548c-9095-77ed591e325f,Ghitu Encampment,"",0,"",Land,Land,"","",Uncommon,"","",,"Ghitu Encampment enters the battlefield tapped.
{T}: Add {R}.
{1}{R}: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. (It deals combat damage before creatures without first strike.)",10E,Tenth Edition
e74a0b1f-7e31-5482-bcbb-5de87838d659,Ghost Warden,{1}{W},2,White,Creature — Spirit,Creature,"",Spirit,Common,1,1,,{T}: Target creature gets +1/+1 until end of turn.,10E,Tenth Edition
87fda331-bb12-59a7-85f9-e7389e11f1d2,Giant Growth,{G},1,Green,Instant,Instant,"","",Common,"","",,Target creature gets +3/+3 until end of turn.,10E,Tenth Edition
10795049-9ea9-5fe8-a0e6-4738699dde7e,Giant Spider,{3}{G},4,Green,Creature — Spider,Creature,"",Spider,Common,2,4,,Reach (This creature can block creatures with flying.),10E,Tenth Edition
2fbc38a2-7d18-54ba-9d58-c09521129c8f,Giant Spider,{3}{G},4,Green,Creature — Spider,Creature,"",Spider,Common,2,4,,Reach (This creature can block creatures with flying.),10E,Tenth Edition
3512bcb5-7103-5605-88ed-b89e3171cc2b,Glorious Anthem,{1}{W}{W},3,White,Enchantment,Enchantment,"","",Rare,"","",,Creatures you control get +1/+1.,10E,Tenth Edition
41d5cbcf-00f6-5060-aed6-e571c0096f5d,Goblin Elite Infantry,{1}{R},2,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,2,2,,"Whenever Goblin Elite Infantry blocks or becomes blocked, it gets -1/-1 until end of turn.",10E,Tenth Edition
e9fc9240-72ae-5206-ab00-0bce74367638,Goblin King,{1}{R}{R},3,Red,Creature — Goblin,Creature,"",Goblin,Rare,2,2,,Other Goblin creatures get +1/+1 and have mountainwalk. (They can't be blocked as long as defending player controls a Mountain.),10E,Tenth Edition
fbce7eba-974a-5655-a1a6-755fd38052b1,Goblin King,{1}{R}{R},3,Red,Creature — Goblin,Creature,"",Goblin,Rare,2,2,,Other Goblin creatures get +1/+1 and have mountainwalk. (They can't be blocked as long as defending player controls a Mountain.),10E,Tenth Edition
81b9c4d3-ccc1-5685-9979-044fe83f03a7,Goblin Lore,{1}{R},2,Red,Sorcery,Sorcery,"","",Uncommon,"","",,"Draw four cards, then discard three cards at random.",10E,Tenth Edition
1c91c8a6-dd2a-5309-8b76-7a8f8d6cc65a,Goblin Piker,{1}{R},2,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,2,1,,"",10E,Tenth Edition
7e5d02ca-54ff-5f93-b933-5bd6cb93fbca,Goblin Sky Raider,{2}{R},3,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,1,2,,Flying (This creature can't be blocked except by creatures with flying or reach.),10E,Tenth Edition
1debf8fe-dfbd-5f6e-9e3a-ab74f7c858f4,Goblin Sky Raider,{2}{R},3,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,1,2,,Flying (This creature can't be blocked except by creatures with flying or reach.),10E,Tenth Edition
2be1e169-213f-5573-b9e7-bca7658c2ed4,Grave Pact,{1}{B}{B}{B},4,Black,Enchantment,Enchantment,"","",Rare,"","",,"Whenever a creature you control dies, each other player sacrifices a creature.",10E,Tenth Edition
24a98ad9-52dd-5f16-9a33-04819528878e,Graveborn Muse,{2}{B}{B},4,Black,Creature — Zombie Spirit,Creature,"",Zombie Spirit,Rare,3,3,,"At the beginning of your upkeep, you draw X cards and you lose X life, where X is the number of Zombies you control.",10E,Tenth Edition
b85b101e-292e-5e03-a5fe-52b288c0bda0,Gravedigger,{3}{B},4,Black,Creature — Zombie,Creature,"",Zombie,Common,2,2,,"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.",10E,Tenth Edition
a2e9138a-d3fd-53ab-aa6c-f2c32506e5b4,Grizzly Bears,{1}{G},2,Green,Creature — Bear,Creature,"",Bear,Common,2,2,,"",10E,Tenth Edition
cfa1d362-6265-597a-abda-00a7666cdd5c,Guerrilla Tactics,{1}{R},2,Red,Instant,Instant,"","",Uncommon,"","",,"Guerrilla Tactics deals 2 damage to any target.
When a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to any target.",10E,Tenth Edition
aff69ea2-98dc-5567-86ea-616b3d97fbf1,Hail of Arrows,{X}{W},1,White,Instant,Instant,"","",Uncommon,"","",,Hail of Arrows deals X damage divided as you choose among any number of target attacking creatures.,10E,Tenth Edition
b388be6d-9ec3-5003-95ed-1aa1bbe50a80,Hate Weaver,{1}{B},2,Black,Creature — Zombie Wizard,Creature,"",Zombie Wizard,Uncommon,2,1,,{2}: Target blue or red creature gets +1/+0 until end of turn.,10E,Tenth Edition
a0a41633-36e7-50fa-a683-61034a582b58,Head Games,{3}{B}{B},5,Black,Sorcery,Sorcery,"","",Rare,"","",,"Target opponent puts the cards from their hand on top of their library. Search that player's library for that many cards. The player puts those cards into their hand, then shuffles their library.",10E,Tenth Edition
20468a65-9ffa-5d19-94a8-91d5aa3fa445,Heart of Light,{2}{W},3,White,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Prevent all damage that would be dealt to and dealt by enchanted creature.",10E,Tenth Edition
c1138141-638f-5470-addd-21a76fab682c,Heart of Light,{2}{W},3,White,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Prevent all damage that would be dealt to and dealt by enchanted creature.",10E,Tenth Edition
a6c32f6f-5274-542c-ba0a-0f527a1af8b2,Hidden Horror,{1}{B}{B},3,Black,Creature — Horror,Creature,"",Horror,Uncommon,4,4,,"When Hidden Horror enters the battlefield, sacrifice it unless you discard a creature card.",10E,Tenth Edition
dd5518e9-f47e-5e9b-af98-d08d6bb4a13b,High Ground,{W},1,White,Enchantment,Enchantment,"","",Uncommon,"","",,Each creature you control can block an additional creature each combat.,10E,Tenth Edition
66d5552b-9be2-5080-87c8-ddbd6ac8021c,Highway Robber,{2}{B}{B},4,Black,Creature — Human Mercenary,Creature,"",Human Mercenary,Common,2,2,,"When Highway Robber enters the battlefield, target opponent loses 2 life and you gain 2 life.",10E,Tenth Edition
fc91917e-cc6f-57d7-8645-9f09625041f7,Hill Giant,{3}{R},4,Red,Creature — Giant,Creature,"",Giant,Common,3,3,,"",10E,Tenth Edition
96b518a0-e67b-5bf4-b33a-e71d7576a943,Holy Day,{W},1,White,Instant,Instant,"","",Common,"","",,Prevent all combat damage that would be dealt this turn.,10E,Tenth Edition
8d044f24-841b-5aec-a2fd-8f240ecdfa48,Holy Strength,{W},1,White,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
Enchanted creature gets +1/+2.",10E,Tenth Edition
a6e31afe-e29c-5ce0-9096-cec86a2a75c6,Holy Strength,{W},1,White,Enchantment — Aura,Enchantment,"",Aura,Common,"","",,"Enchant creature
Enchanted creature gets +1/+2.",10E,Tenth Edition
6ab172f1-9688-5edd-86c6-3bf2e69e14b7,Honor Guard,{W},1,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,1,1,,{W}: Honor Guard gets +0/+1 until end of turn.,10E,Tenth Edition
cd7e2a97-1229-52d6-917f-8d1a8192bf6a,Horseshoe Crab,{2}{U},3,Blue,Creature — Crab,Creature,"",Crab,Common,1,3,,{U}: Untap Horseshoe Crab.,10E,Tenth Edition
0b8d17a5-eafd-532f-b2b7-655659a21ae9,Howling Mine,{2},2,"",Artifact,Artifact,"","",Rare,"","",,"At the beginning of each player's draw step, if Howling Mine is untapped, that player draws an additional card.",10E,Tenth Edition
1becbdd6-fcb7-5424-ba3b-6fc13d35a5da,Hunted Wumpus,{3}{G},4,Green,Creature — Beast,Creature,"",Beast,Uncommon,6,6,,"When Hunted Wumpus enters the battlefield, each other player may put a creature card from their hand onto the battlefield.",10E,Tenth Edition
730441b7-7fc5-5e82-8829-5be75e237517,Hurkyl's Recall,{1}{U},2,Blue,Instant,Instant,"","",Rare,"","",,Return all artifacts target player owns to their hand.,10E,Tenth Edition
96a2552e-0da4-59fa-91d1-452391b77657,Hurricane,{X}{G},1,Green,Sorcery,Sorcery,"","",Rare,"","",,Hurricane deals X damage to each creature with flying and each player.,10E,Tenth Edition
f395a958-bc81-5d65-9979-17d7d0efab41,Hypnotic Specter,{1}{B}{B},3,Black,Creature — Specter,Creature,"",Specter,Rare,2,2,,"Flying
Whenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.",10E,Tenth Edition
654077d3-ec17-5a82-b7b2-37aadcb09dce,Hypnotic Specter,{1}{B}{B},3,Black,Creature — Specter,Creature,"",Specter,Rare,2,2,,"Flying
Whenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.",10E,Tenth Edition
a22a8e1d-0b61-5139-b464-4e6b01114baa,Icatian Priest,{W},1,White,Creature — Human Cleric,Creature,"",Human Cleric,Uncommon,1,1,,{1}{W}{W}: Target creature gets +1/+1 until end of turn.,10E,Tenth Edition
37c351d3-0f49-5730-b4fe-109f20cc8bd5,Icy Manipulator,{4},4,"",Artifact,Artifact,"","",Uncommon,"","",,"{1}, {T}: Tap target artifact, creature, or land.",10E,Tenth Edition
13685ca4-f9c8-541e-b8c5-195fa89bfe21,Incinerate,{1}{R},2,Red,Instant,Instant,"","",Common,"","",,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.,10E,Tenth Edition
f7a821d9-44d8-56e9-8c37-c86f27096e1f,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),10E,Tenth Edition
bcda2650-4d91-55e0-8fd0-790552b2a308,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),10E,Tenth Edition
0862e7aa-509a-53c1-852b-562876540c07,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),10E,Tenth Edition
fd87b2e5-fafb-55c6-8976-f112405b71ea,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"","",,({T}: Add {U}.),10E,Tenth Edition
75bc6c59-fbd6-53a2-bb07-7cacdea45215,Jayemdae Tome,{4},4,"",Artifact,Artifact,"","",Rare,"","",,"{4}, {T}: Draw a card.",10E,Tenth Edition
